Id	Satisfaction (1-5)
8588	4
8589	1
8590	3
8591	4
8592	3
8593	4
8594	5
8595	5
8596	1
8597	4
8598	5
8599	3
8600	2
8601	5
8602	3
8603	2
8604	5
8605	2
8606	2
8607	1
8608	3
8609	5
8610	5
8611	3
8612	4
8613	3
8614	5
8615	3
8616	5
8617	5
8618	5
8619	3
8620	2
8621	3
8622	5
8623	1
8624	2
8625	2
8626	2
8627	3
8628	2
8629	4
8630	1
8631	1
8632	4
8633	3
8634	3
8635	5
8636	3
8637	1
8638	4
8639	4
8640	4
8641	3
8642	1
8643	4
8644	2
8645	4
8646	5
8647	1
8648	2
8649	4
8650	1
8651	2
8652	1
8653	3
8654	2
8655	5
8656	3
8657	1
8658	3
8659	3
8660	3
8661	2
8662	4
8663	3
8664	4
8665	4
8666	4
8667	5
8668	5
8669	2
8670	3
8671	2
8672	3
8673	5
8674	3
8675	4
8676	2
8677	3
8678	5
8679	5
8680	5
8681	3
8682	2
8683	4
8684	4
8685	5
8686	1
8687	1
8688	4
8689	3
8690	3
8691	1
8692	1
8693	4
8694	5
8695	1
8696	2
8697	3
8698	3
8699	1
8700	2
8701	5
8702	3
8703	1
8704	1
8705	3
8706	5
8707	4
8708	4
8709	4
8710	5
8711	2
8712	3
8713	4
8714	3
8715	3
8716	4
8717	1
8718	5
8719	4
8720	1
8721	2
8722	2
8723	5
8724	5
8725	2
8726	3
8727	5
8728	5
8729	3
8730	3
8731	4
8732	3
8733	2
8734	4
8735	1
8736	3
8737	4
8738	1
8739	3
8740	4
8741	1
8742	4
8743	4
8744	5
8745	5
8746	5
8747	5
8748	3
8749	3
8750	2
8751	3
8752	1
8753	2
8754	5
8755	5
8756	4
8757	1
8758	3
8759	2
8760	5
8761	4
8762	3
8763	4
8764	2
8765	1
8766	5
8767	2
8768	5
8769	5
8770	2
8771	4
8772	3
8773	1
8774	5
8775	2
8776	5
8777	1
8778	2
8779	1
8780	4
8781	2
8782	3
8783	3
8784	4
8785	1
8786	3
8787	1
8788	1
8789	1
8790	5
8791	4
8792	3
8793	2
8794	3
8795	3
8796	4
8797	5
8798	1
8799	1
8800	5
8801	1
8802	2
8803	5
8804	4
8805	2
8806	4
8807	2
8808	2
8809	1
8810	5
8811	5
8812	4
8813	1
8814	4
8815	1
8816	5
8817	1
8818	3
8819	4
8820	1
8821	2
8822	3
8823	3
8824	4
8825	4
8826	4
8827	4
8828	3
8829	4
8830	3
8831	5
8832	1
8833	4
8834	5
8835	4
8836	2
8837	2
8838	4
8839	4
8840	2
8841	2
8842	2
8843	2
8844	2
8845	2
8846	1
8847	5
8848	2
8849	3
8850	3
8851	5
8852	1
8853	4
8854	2
8855	3
8856	4
8857	3
8858	5
8859	2
8860	4
8861	2
8862	5
8863	3
8864	1
8865	2
8866	3
8867	5
8868	2
8869	5
8870	2
8871	5
8872	1
8873	1
8874	3
8875	3
8876	3
8877	5
8878	1
8879	3
8880	4
8881	5
8882	1
8883	2
8884	3
8885	4
8886	5
8887	3
8888	5
8889	3
8890	5
8891	1
8892	5
8893	5
8894	4
8895	1
8896	4
8897	4
8898	1
8899	5
8900	4
8901	4
8902	4
8903	2
8904	4
8905	4
8906	1
8907	4
8908	5
8909	5
8910	2
8911	3
8912	1
8913	3
8914	5
8915	3
8916	5
8917	1
8918	5
8919	5
8920	3
8921	5
8922	4
8923	1
8924	1
8925	5
8926	3
8927	1
8928	1
8929	5
8930	2
8931	5
8932	2
8933	5
8934	4
8935	5
8936	2
8937	2
8938	2
8939	5
8940	4
8941	2
8942	5
8943	1
8944	4
8945	3
8946	1
8947	3
8948	3
8949	5
8950	5
8951	5
8952	4
8953	1
8954	3
8955	5
8956	3
8957	5
8958	2
8959	4
8960	2
8961	2
8962	5
8963	1
8964	2
8965	1
8966	2
8967	5
8968	5
8969	2
8970	5
8971	2
8972	2
8973	5
8974	4
8975	4
8976	5
8977	2
8978	3
8979	1
8980	5
8981	2
8982	3
8983	1
8984	5
8985	1
8986	1
8987	1
8988	3
8989	3
8990	5
8991	1
8992	4
8993	5
8994	1
8995	4
8996	5
8997	5
8998	1
8999	5
9000	5
9001	4
9002	5
9003	2
9004	2
9005	5
9006	3
9007	1
9008	4
9009	4
9010	4
9011	2
9012	5
9013	3
9014	4
9015	5
9016	3
9017	1
9018	2
9019	5
9020	1
9021	1
9022	2
9023	1
9024	4
9025	4
9026	5
9027	1
9028	4
9029	2
9030	1
9031	5
9032	4
9033	5
9034	1
9035	5
9036	1
9037	2
9038	5
9039	4
9040	1
9041	2
9042	1
9043	2
9044	1
9045	2
9046	1
9047	2
9048	4
9049	2
9050	3
9051	4
9052	3
9053	5
9054	1
9055	5
9056	3
9057	1
9058	2
9059	4
9060	4
9061	2
9062	5
9063	3
9064	5
9065	2
9066	2
9067	2
9068	1
9069	3
9070	2
9071	2
9072	2
9073	5
9074	3
9075	5
9076	1
9077	5
9078	5
9079	1
9080	3
9081	5
9082	3
9083	4
9084	4
9085	1
9086	2
9087	3
9088	5
9089	4
9090	5
9091	3
9092	4
9093	5
9094	4
9095	3
9096	3
9097	5
9098	1
9099	2
9100	1
9101	3
9102	4
9103	1
9104	4
9105	5
9106	1
9107	5
9108	3
9109	1
9110	3
9111	5
9112	4
9113	3
9114	2
9115	5
9116	2
9117	4
9118	4
9119	1
9120	5
9121	2
9122	4
9123	1
9124	2
9125	1
9126	2
9127	4
9128	4
9129	4
9130	3
9131	5
9132	4
9133	2
9134	3
9135	2
9136	3
9137	2
9138	1
9139	2
9140	2
9141	5
9142	2
9143	2
9144	2
9145	5
9146	1
9147	5
9148	4
9149	5
9150	2
9151	3
9152	4
9153	3
9154	3
9155	3
9156	1
9157	3
9158	2
9159	4
9160	3
9161	5
9162	2
9163	3
9164	3
9165	5
9166	1
9167	2
9168	1
9169	3
9170	2
9171	3
9172	4
9173	1
9174	1
9175	3
9176	4
9177	5
9178	1
9179	4
9180	2
9181	2
9182	1
9183	5
9184	3
9185	3
9186	3
9187	4
9188	3
9189	3
9190	2
9191	4
9192	1
9193	2
9194	3
9195	4
9196	4
9197	3
9198	1
9199	5
9200	4
9201	2
9202	4
9203	5
9204	3
9205	3
9206	1
9207	4
9208	3
9209	2
9210	3
9211	5
9212	1
9213	5
9214	2
9215	2
9216	1
9217	3
9218	2
9219	3
9220	3
9221	5
9222	4
9223	5
9224	1
9225	5
9226	2
9227	5
9228	1
9229	5
9230	5
9231	4
9232	3
9233	3
9234	1
9235	3
9236	2
9237	2
9238	1
9239	1
9240	3
9241	3
9242	5
9243	4
9244	2
9245	2
9246	5
9247	1
9248	1
9249	5
9250	1
9251	5
9252	3
9253	1
9254	3
9255	1
9256	2
9257	1
9258	4
9259	5
9260	2
9261	3
9262	2
9263	5
9264	5
9265	2
9266	2
9267	3
9268	3
9269	2
9270	4
9271	1
9272	4
9273	3
9274	4
9275	5
9276	5
9277	5
9278	5
9279	1
9280	5
9281	3
9282	1
9283	3
9284	2
9285	3
9286	3
9287	5
9288	4
9289	4
9290	4
9291	2
9292	1
9293	2
9294	5
9295	2
9296	2
9297	2
9298	3
9299	5
9300	1
9301	1
9302	2
9303	1
9304	4
9305	4
9306	3
9307	1
9308	3
9309	5
9310	3
9311	4
9312	5
9313	1
9314	1
9315	4
9316	5
9317	1
9318	3
9319	4
9320	2
9321	5
9322	3
9323	2
9324	3
9325	4
9326	1
9327	4
9328	5
9329	4
9330	4
9331	2
9332	1
9333	3
9334	2
9335	3
9336	4
9337	2
9338	4
9339	2
9340	2
9341	3
9342	1
9343	1
9344	1
9345	3
9346	4
9347	5
9348	5
9349	5
9350	2
9351	3
9352	3
9353	4
9354	1
9355	1
9356	1
9357	1
9358	3
9359	4
9360	5
9361	3
9362	4
9363	4
9364	3
9365	1
9366	5
9367	4
9368	5
9369	3
9370	2
9371	5
9372	3
9373	5
9374	2
9375	1
9376	1
9377	4
9378	4
9379	4
9380	1
9381	1
9382	4
9383	5
9384	5
9385	3
9386	4
9387	3
9388	4
9389	2
9390	3
9391	1
9392	1
9393	3
9394	4
9395	5
9396	1
9397	1
9398	1
9399	5
9400	5
9401	4
9402	2
9403	2
9404	3
9405	3
9406	1
9407	2
9408	4
9409	2
9410	3
9411	1
9412	1
9413	3
9414	2
9415	5
9416	2
9417	5
9418	5
9419	2
9420	5
9421	3
9422	2
9423	4
9424	1
9425	1
9426	4
9427	4
9428	3
9429	5
9430	4
9431	2
9432	2
9433	1
9434	3
9435	5
9436	2
9437	2
9438	4
9439	4
9440	3
9441	4
9442	2
9443	3
9444	5
9445	5
9446	3
9447	2
9448	1
9449	5
9450	1
9451	1
9452	5
9453	4
9454	1
9455	3
9456	3
9457	4
9458	1
9459	2
9460	1
9461	1
9462	5
9463	5
9464	3
9465	4
9466	2
9467	3
9468	2
9469	3
9470	2
9471	4
9472	3
9473	5
9474	3
9475	2
9476	2
9477	4
9478	1
9479	5
9480	2
9481	2
9482	2
9483	2
9484	4
9485	4
9486	1
9487	2
9488	5
9489	4
9490	4
9491	3
9492	2
9493	3
9494	2
9495	2
9496	2
9497	1
9498	4
9499	4
9500	2
9501	2
9502	2
9503	1
9504	2
9505	5
9506	3
9507	1
9508	3
9509	2
9510	2
9511	5
9512	5
9513	2
9514	5
9515	1
9516	3
9517	5
9518	2
9519	5
9520	3
9521	2
9522	1
9523	5
9524	5
9525	5
9526	4
9527	1
9528	1
9529	4
9530	1
9531	4
9532	3
9533	5
9534	2
9535	2
9536	3
9537	2
9538	2
9539	4
9540	1
9541	5
9542	5
9543	4
9544	3
9545	3
9546	4
9547	1
9548	1
9549	4
9550	4
9551	4
9552	1
9553	3
9554	3
9555	1
9556	1
9557	4
9558	5
9559	2
9560	1
9561	5
9562	3
9563	1
9564	5
9565	4
9566	2
9567	4
9568	5
9569	3
9570	5
9571	2
9572	1
9573	5
9574	5
9575	5
9576	5
9577	3
9578	1
9579	5
9580	5
9581	1
9582	2
9583	2
9584	1
9585	3
9586	3
9587	3
9588	5
9589	4
9590	5
9591	3
9592	5
9593	2
9594	1
9595	3
9596	5
9597	5
9598	5
9599	5
9600	2
9601	1
9602	3
9603	1
9604	5
9605	5
9606	3
9607	2
9608	4
9609	2
9610	3
9611	1
9612	1
9613	1
9614	5
9615	4
9616	3
9617	5
9618	5
9619	5
9620	1
9621	5
9622	1
9623	3
9624	4
9625	5
9626	1
9627	2
9628	1
9629	5
9630	1
9631	2
9632	5
9633	5
9634	3
9635	3
9636	3
9637	2
9638	2
9639	5
9640	4
9641	4
9642	4
9643	1
9644	1
9645	1
9646	5
9647	4
9648	2
9649	3
9650	3
9651	2
9652	3
9653	4
9654	1
9655	3
9656	4
9657	4
9658	2
9659	2
9660	3
9661	3
9662	4
9663	1
9664	1
9665	5
9666	5
9667	1
9668	5
9669	4
9670	4
9671	4
9672	3
9673	3
9674	1
9675	3
9676	4
9677	1
9678	3
9679	3
9680	2
9681	2
9682	2
9683	3
9684	2
9685	2
9686	3
9687	1
9688	2
9689	2
9690	4
9691	1
9692	3
9693	1
9694	4
9695	4
9696	2
9697	5
9698	2
9699	2
9700	5
9701	4
9702	3
9703	4
9704	2
9705	2
9706	3
9707	1
9708	2
9709	1
9710	2
9711	2
9712	1
9713	5
9714	3
9715	3
9716	1
9717	2
9718	5
9719	4
9720	2
9721	2
9722	2
9723	5
9724	1
9725	3
9726	2
9727	2
9728	1
9729	3
9730	1
9731	3
9732	5
9733	3
9734	1
9735	2
9736	5
9737	5
9738	2
9739	2
9740	2
9741	2
9742	3
9743	3
9744	3
9745	1
9746	4
9747	4
9748	3
9749	4
9750	1
9751	3
9752	2
9753	4
9754	2
9755	1
9756	3
9757	3
9758	2
9759	5
9760	2
9761	1
9762	5
9763	5
9764	3
9765	1
9766	3
9767	4
9768	2
9769	5
9770	3
9771	5
9772	5
9773	3
9774	1
9775	4
9776	5
9777	4
9778	4
9779	1
9780	1
9781	3
9782	4
9783	2
9784	3
9785	1
9786	5
9787	5
9788	1
9789	3
9790	2
9791	3
9792	5
9793	1
9794	1
9795	4
9796	3
9797	2
9798	4
9799	2
9800	2
9801	3
9802	1
9803	1
9804	3
9805	3
9806	4
9807	2
9808	2
9809	5
9810	4
9811	4
9812	1
9813	1
9814	5
9815	5
9816	2
9817	4
9818	2
9819	4
9820	4
9821	2
9822	2
9823	1
9824	2
9825	3
9826	4
9827	5
9828	3
9829	4
9830	3
9831	3
9832	5
9833	1
9834	5
9835	2
9836	3
9837	1
9838	2
9839	1
9840	2
9841	3
9842	2
9843	1
9844	1
9845	3
9846	2
9847	3
9848	3
9849	5
9850	2
9851	1
9852	1
9853	4
9854	4
9855	5
9856	5
9857	3
9858	2
9859	4
9860	1
9861	2
9862	3
9863	2
9864	1
9865	3
9866	4
9867	4
9868	2
9869	3
9870	2
9871	3
9872	2
9873	4
9874	1
9875	5
9876	2
9877	4
9878	3
9879	4
9880	5
9881	2
9882	4
9883	1
9884	4
9885	2
9886	3
9887	2
9888	3
9889	1
9890	1
9891	3
9892	2
9893	2
9894	5
9895	4
9896	5
9897	4
9898	3
9899	1
9900	4
9901	4
9902	3
9903	2
9904	1
9905	5
9906	1
9907	1
9908	1
9909	1
9910	2
9911	5
9912	1
9913	2
9914	3
9915	1
9916	2
9917	2
9918	3
9919	1
9920	4
9921	2
9922	3
9923	5
9924	4
9925	5
9926	5
9927	4
9928	3
9929	5
9930	4
9931	3
9932	1
9933	3
9934	2
9935	4
9936	4
9937	5
9938	5
9939	4
9940	3
9941	1
9942	3
9943	4
9944	2
9945	3
9946	1
9947	3
9948	2
9949	3
9950	3
9951	4
9952	1
9953	2
9954	4
9955	4
9956	2
9957	1
9958	2
9959	2
9960	5
9961	2
9962	2
9963	5
9964	1
9965	2
9966	4
9967	5
9968	2
9969	1
9970	2
9971	5
9972	2
9973	5
9974	1
9975	2
9976	1
9977	2
9978	4
9979	1
9980	5
9981	4
9982	5
9983	5
9984	4
9985	4
9986	4
9987	5
9988	2
9989	5
9990	3
9991	1
9992	5
9993	4
9994	3
9995	2
9996	1
9997	3
9998	5
9999	3
10000	5
